ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
1008,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
178,4,5,2,5,6,10,4,16,15,314.0,0.6,2.9,0.6899999999999998,1.1833333333333333,3.875,
336,1,0,0,2,1,2,1,3,2,2.0,0.5,1.0,0.0,0.0,1.0,
315,3,2,1,4,4,6,4,10,9,199.0,0.6666666666666666,2.5,1.25,0.9166666666666665,2.375,
698,1,2,0,2,1,4,1,5,4,40.0,0.25,1.0,0.0,0.0,2.0,
254,1,0,1,2,2,2,2,4,3,25.0,1.0,1.5,0.25,0.5,1.0,
1092,3,3,0,0,3,3,3,6,5,76.0,1.0,2.6666666666666665,0.22222222222222224,1.0,1.25,
967,1,1,0,1,1,2,1,3,2,16.0,0.5,1.0,0.0,0.0,1.0,
5,18,8,1,15,19,23,8,42,41,202.0,0.8260869565217391,4.391304347826087,2.4120982986767485,1.8416527916527918,5.5234375,
648,2,3,2,9,4,12,3,16,15,211.0,0.3333333333333333,1.9166666666666667,0.5763888888888888,0.8333333333333333,5.625,
930,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
415,4,2,0,0,4,2,4,6,5,251.0,2.0,2.5,2.25,0.9166666666666665,0.75,
92,5,8,1,3,6,11,4,17,16,178.0,0.5454545454545454,2.3636363636363638,0.7768595041322314,1.1833333333333333,4.875,
781,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
412,1,0,0,2,1,2,1,3,2,34.0,0.5,1.0,0.0,0.0,1.0,
1156,4,2,0,1,4,3,3,7,6,57.0,1.3333333333333333,2.6666666666666665,0.22222222222222224,1.1666666666666665,1.25,
553,2,1,0,2,2,3,2,5,4,111.0,0.6666666666666666,2.0,0.0,1.0,1.5,
1262,3,1,0,2,3,3,2,6,5,86.0,1.0,2.0,0.0,0.6666666666666666,1.5,
43,6,5,1,2,7,7,4,14,13,99.0,1.0,2.4285714285714284,0.816326530612245,1.1833333333333333,3.0,
231,2,1,1,5,3,6,3,9,8,178.0,0.5,2.5,0.25,1.0,2.625,
766,1,0,0,3,1,3,1,4,3,51.0,0.3333333333333333,1.0,0.0,0.0,1.5,
739,5,1,0,3,5,4,3,9,8,87.0,1.25,2.5,0.75,0.8999999999999999,1.625,
869,5,4,0,1,5,5,5,10,9,230.0,1.0,4.4,0.24000000000000005,1.5833333333333333,1.0625,
156,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1188,2,1,0,1,2,2,2,4,3,71.0,1.0,1.5,0.25,0.5,1.0,
697,12,6,0,13,12,19,6,31,30,467.0,0.631578947368421,2.6842105263157894,2.1108033240997237,1.6380952380952378,7.6875,
856,21,8,2,20,23,28,6,51,50,457.0,0.8214285714285714,3.857142857142857,2.8367346938775513,2.6793650793650796,8.21875,
515,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
272,2,1,1,0,3,1,3,4,3,328.0,3.0,3.0,0.0,1.5,0.375,
569,3,5,0,2,3,7,2,10,9,185.0,0.42857142857142855,1.4285714285714286,0.24489795918367346,0.6666666666666666,3.5,
909,3,1,0,2,3,3,2,6,5,51.0,1.0,1.6666666666666667,0.2222222222222222,0.6666666666666666,1.5,
1261,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1034,8,2,0,6,8,8,5,16,15,130.0,1.0,3.625,0.734375,1.2357142857142858,2.4375,
443,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
473,5,1,2,2,7,3,7,10,9,382.0,2.3333333333333335,3.3333333333333335,6.888888888888889,1.1261904761904762,1.0546875,
610,7,5,1,5,8,10,6,18,17,317.0,0.8,3.5,1.45,1.4333333333333331,3.09375,
1246,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
213,5,4,1,4,6,8,4,14,13,137.0,0.75,2.875,0.859375,1.4166666666666665,3.0,
526,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
849,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
424,1,0,0,3,1,3,1,4,3,18.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1053,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
705,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
725,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
320,0,0,2,1,2,1,2,3,2,101.0,2.0,2.0,0.0,1.0,0.5,
466,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
341,4,1,1,4,5,5,4,10,9,118.0,1.0,2.4,1.8400000000000003,0.9833333333333334,2.0,
1215,1,0,0,3,1,3,1,4,3,19.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1111,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
988,1,1,0,1,1,2,1,3,2,18.0,0.5,1.0,0.0,0.0,1.0,
628,5,3,0,6,5,9,3,14,13,191.0,0.5555555555555556,1.7777777777777777,0.3950617283950618,1.0833333333333333,4.375,
932,3,0,0,1,3,1,3,4,3,36.0,3.0,3.0,0.0,1.5,0.375,
1157,1,0,0,2,1,2,1,3,2,22.0,0.5,1.0,0.0,0.0,1.0,
498,3,4,0,7,3,11,2,14,13,156.0,0.2727272727272727,1.6363636363636365,0.23140495867768598,0.6666666666666666,5.5,
533,3,0,0,3,3,3,3,6,5,149.0,1.0,1.6666666666666667,0.888888888888889,0.8333333333333333,1.375,
286,1,1,0,2,1,3,1,4,3,120.0,0.3333333333333333,1.0,0.0,0.0,1.5,
796,4,1,1,4,5,5,3,10,9,330.0,1.0,1.8,0.56,1.0833333333333333,2.375,
738,2,1,1,0,3,1,3,4,3,46.0,3.0,3.0,0.0,1.5,0.375,
954,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
568,7,3,0,11,7,14,5,21,20,244.0,0.5,3.0714285714285716,1.6377551020408163,1.5333333333333332,4.78125,
1130,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1181,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1059,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
718,13,11,1,11,14,22,7,36,35,377.0,0.6363636363636364,4.5,1.25,2.302380952380952,4.8046875,
703,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1129,4,3,1,3,5,6,4,11,10,158.0,0.8333333333333334,2.6666666666666665,0.5555555555555555,1.1666666666666665,2.5,
602,2,0,0,3,2,3,2,5,4,5.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
1268,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
284,2,0,0,1,2,1,2,3,2,50.0,2.0,2.0,0.0,1.0,0.5,
2,26,21,3,25,29,46,9,75,74,226.0,0.6304347826086957,6.130434782608695,3.4177693761814743,2.697927072927073,5.671875,
634,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
240,6,4,1,6,7,10,6,17,16,439.0,0.7,3.5,2.65,1.1023809523809525,3.1875,
453,13,15,0,9,13,24,11,37,36,658.0,0.5416666666666666,6.291666666666667,6.873263888888888,1.4694805194805194,3.31494140625,
998,6,8,0,2,6,10,5,16,15,235.0,0.6,4.0,1.2,1.4166666666666665,2.625,
331,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
330,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
206,1,2,1,0,2,2,2,4,3,54.0,1.0,1.5,0.25,0.5,1.0,
601,3,1,0,3,3,4,3,7,6,152.0,0.75,1.75,0.6875,0.8333333333333333,1.875,
1050,1,1,0,3,1,4,1,5,4,109.0,0.25,1.0,0.0,0.0,2.0,
75,5,2,1,4,6,6,3,12,11,90.0,1.0,2.1666666666666665,0.8055555555555555,1.3333333333333333,2.625,
388,2,1,0,3,2,4,2,6,5,59.0,0.5,1.25,0.1875,0.5,2.0,
1159,1,1,0,1,1,2,1,3,2,53.0,0.5,1.0,0.0,0.0,1.0,
850,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
886,3,1,0,4,3,5,3,8,7,119.0,0.6,2.0,0.8,0.8333333333333333,2.25,
495,9,2,0,2,9,4,5,13,12,109.0,2.25,3.75,1.1875,1.194047619047619,1.15625,
1135,4,2,0,3,4,5,4,9,8,160.0,0.8,2.4,1.0400000000000003,0.9166666666666666,2.125,
446,2,5,0,2,2,7,2,9,8,154.0,0.2857142857142857,1.7142857142857142,0.20408163265306126,0.5,3.5,
164,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
154,2,0,1,2,3,2,3,5,4,91.0,1.5,3.0,0.0,1.5,0.75,
537,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
686,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
