ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
825,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
914,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
779,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
296,2,0,0,1,2,1,2,3,2,4.0,2.0,2.0,0.0,1.0,0.5,
555,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
500,1,1,0,1,1,2,1,3,2,48.0,0.5,1.0,0.0,0.0,1.0,
416,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
310,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
598,3,2,0,0,3,2,3,5,4,36.0,1.5,2.5,0.25,1.0,0.875,
221,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
75,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
198,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
654,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
349,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
117,6,4,1,2,7,6,7,13,12,112.0,1.1666666666666667,6.333333333333333,0.5555555555555556,1.7833333333333332,0.5078125,
7,1,2,0,0,1,2,1,3,2,91.0,0.5,1.0,0.0,0.0,1.0,
531,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
935,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
858,2,1,0,0,2,1,2,3,2,24.0,2.0,2.0,0.0,1.0,0.5,
796,16,14,0,5,16,19,6,35,34,486.0,0.8421052631578947,3.3684210526315788,2.6537396121883656,1.9896825396825397,6.0625,
630,3,2,0,1,3,3,3,6,5,71.0,1.0,1.6666666666666667,0.888888888888889,0.8333333333333333,1.375,
585,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
831,1,1,0,1,1,2,1,3,2,36.0,0.5,1.0,0.0,0.0,1.0,
446,1,2,0,0,1,2,1,3,2,47.0,0.5,1.0,0.0,0.0,1.0,
566,2,3,0,0,2,3,2,5,4,46.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
501,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
115,2,1,0,0,2,1,2,3,2,82.0,2.0,2.0,0.0,1.0,0.5,
84,2,1,0,1,2,2,2,4,3,17.0,1.0,2.0,0.0,1.0,1.0,
430,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
451,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
876,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
590,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
383,2,2,0,1,2,3,2,5,4,41.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
835,3,3,0,0,3,3,3,6,5,73.0,1.0,2.6666666666666665,0.22222222222222224,1.0,1.25,
399,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
172,2,1,0,2,2,3,2,5,4,56.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
746,1,1,1,1,2,2,2,4,3,91.0,1.0,1.5,0.25,0.5,1.0,
795,2,4,0,0,2,4,2,6,5,195.0,0.5,1.75,0.1875,0.5,2.0,
851,2,1,0,0,2,1,2,3,2,8.0,2.0,2.0,0.0,1.0,0.5,
429,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
629,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
138,2,0,0,1,2,1,2,3,2,136.0,2.0,2.0,0.0,1.0,0.5,
369,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
298,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
362,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
456,3,2,0,0,3,2,3,5,4,108.0,1.5,2.5,0.25,1.0,0.875,
148,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
848,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
55,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
760,1,2,0,0,1,2,1,3,2,8.0,0.5,1.0,0.0,0.0,1.0,
496,8,5,0,4,8,9,6,17,16,435.0,0.8888888888888888,3.888888888888889,2.9876543209876547,1.4333333333333333,2.34375,
888,2,1,0,1,2,2,2,4,3,113.0,1.0,2.0,0.0,1.0,1.0,
166,4,1,0,1,4,2,4,6,5,50.0,2.0,2.5,2.25,0.9166666666666665,0.75,
577,12,10,0,6,12,16,5,28,27,668.0,0.75,2.8125,1.40234375,1.8785714285714286,6.1875,
2,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
645,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
599,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
73,5,7,0,2,5,9,4,14,13,262.0,0.5555555555555556,2.111111111111111,1.654320987654321,1.1666666666666665,3.75,
20,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
505,2,1,0,0,2,1,2,3,2,74.0,2.0,2.0,0.0,1.0,0.5,
473,2,2,0,2,2,4,2,6,5,112.0,0.5,1.75,0.1875,0.5,2.0,
457,8,7,0,2,8,9,4,17,16,314.0,0.8888888888888888,2.6666666666666665,0.8888888888888888,1.35,3.625,
913,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
595,2,2,0,2,2,4,2,6,5,133.0,0.5,1.25,0.1875,0.5,2.0,
565,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
596,1,1,0,1,1,2,1,3,2,20.0,0.5,1.0,0.0,0.0,1.0,
354,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
15,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
171,8,8,0,0,8,8,5,16,15,191.0,1.0,3.125,1.609375,1.4333333333333333,2.78125,
139,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
261,1,2,0,0,1,2,1,3,2,10.0,0.5,1.0,0.0,0.0,1.0,
48,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
517,3,1,0,0,3,1,3,4,3,19.0,3.0,3.0,0.0,1.5,0.375,
161,2,1,0,0,2,1,2,3,2,6.0,2.0,2.0,0.0,1.0,0.5,
442,12,14,0,3,12,17,5,29,28,462.0,0.7058823529411765,3.5294117647058822,0.8373702422145328,1.501984126984127,5.3125,
229,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
3,1,2,0,0,1,2,1,3,2,18.0,0.5,1.0,0.0,0.0,1.0,
13,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
580,2,3,0,0,2,3,2,5,4,67.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
21,3,3,0,0,3,3,3,6,5,145.0,1.0,2.0,0.6666666666666666,0.8333333333333333,1.375,
230,2,0,0,1,2,1,2,3,2,44.0,2.0,2.0,0.0,1.0,0.5,
445,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
381,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
732,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
621,5,6,0,1,5,7,4,12,11,201.0,0.7142857142857143,2.857142857142857,0.4081632653061225,1.1666666666666665,2.75,
120,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
412,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
781,1,2,0,0,1,2,1,3,2,48.0,0.5,1.0,0.0,0.0,1.0,
24,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
632,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
782,2,3,0,1,2,4,2,6,5,49.0,0.5,1.75,0.1875,0.5,2.0,
112,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
279,5,4,0,0,5,4,4,9,8,139.0,1.25,3.5,0.25,1.1666666666666665,1.25,
363,2,3,0,1,2,4,2,6,5,261.0,0.5,1.5,0.25,0.5,2.0,
418,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
223,1,1,0,1,1,2,1,3,2,18.0,0.5,1.0,0.0,0.0,1.0,
