ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
365,2,1,0,4,2,5,2,7,6,72.0,0.4,1.4,0.24,0.5,2.5,
68,3,3,1,3,4,6,3,10,9,127.0,0.6666666666666666,1.8333333333333333,0.8055555555555555,1.1666666666666665,2.75,
355,2,3,1,3,3,6,2,9,8,125.0,0.5,1.5,0.25,0.6666666666666666,3.0,
155,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
563,2,3,0,0,2,3,2,5,4,37.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
625,2,3,0,0,2,3,2,5,4,50.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
642,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
251,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
743,2,0,0,2,2,2,2,4,3,36.0,1.0,1.5,0.25,0.5,1.0,
1010,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1305,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1025,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
409,1,0,1,2,2,2,2,4,3,54.0,1.0,1.5,0.25,0.5,1.0,
732,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1377,16,9,1,15,17,24,8,41,40,462.0,0.7083333333333334,3.9583333333333335,5.5399305555555545,2.0670634920634923,6.875,
608,2,3,0,1,2,4,2,6,5,61.0,0.5,1.5,0.25,0.5,2.0,
331,1,1,1,0,2,1,2,3,2,39.0,2.0,2.0,0.0,1.0,0.5,
